"Date","Close","High","Low","Open","Volume"
"2024-09-26","216.0994110107422","216.65071679364226","214.09733393604355","214.82272696102225","2673200"
"2024-09-25","213.97158813476562","214.5712563866745","212.9367017904493","213.91355905577797","2537800"
"2024-09-24","213.7201385498047","213.93292169281077","211.0023349374155","212.5691792103153","3183900"
"2024-09-23","213.26553344726562","213.38159160000058","210.1415118515014","210.84755687756873","4074800"
"2024-09-20","210.5574188232422","210.7025062875371","206.72735179966946","207.2979907880152","9958800"
"2024-09-19","206.87240600585938","211.31180751451856","203.4678908107925","210.85722673173302","5279600"
"2024-09-18","207.88796997070312","209.74497433078412","206.58225663153803","207.10454787046757","3482800"
"2024-09-17","207.1045684814453","211.66002883549092","206.01163816668213","210.12219902212064","5635200"
"2024-09-16","210.03514099121094","210.7508526811541","208.4489487954958","208.79713804617276","4176100"
"2024-09-13","207.7428741455078","209.00022494774154","205.17015822124523","205.5086660953586","4572300"
"2024-09-12","204.667236328125","205.6731082200898","201.43682274724299","203.11005862169893","4615300"
"2024-09-11","203.00364685058594","203.2260965698973","196.3783849324089","200.9435260240678","5554300"
"2024-09-10","198.58360290527344","199.07686485255877","196.21397386826544","197.5003392786484","3070600"
"2024-09-09","196.85232543945312","198.32245946149624","194.82121903060198","195.31449574146652","3705000"
"2024-09-06","194.15386962890625","197.40363102476044","192.79979377170753","195.74006181270659","3304500"
"2024-09-05","195.9431610107422","199.19292236367812","194.36665020014334","197.38428047138424","3229200"
"2024-09-04","197.4132843017578","197.6550819644292","193.92172546245658","194.1731897186979","3142500"
"2024-09-03","194.67613220214844","198.00327038835852","193.64124588434177","195.28546703222705","3874700"
"2024-08-30","195.4982452392578","195.5369263705666","192.20978826801925","192.57732542716226","4751000"
"2024-08-29","192.3742218017578","194.52138630822824","191.76490170430338","192.7611069315751","2989600"
"2024-08-28","191.94866943359375","193.43813659176053","191.01049329047103","192.47094590880172","2645200"
"2024-08-27","192.20980834960938","192.85782436337774","190.50755798918016","190.96213880987963","2617100"
"2024-08-26","191.4844207763672","191.84229138983372","189.47266224303831","189.56938722141516","2567200"
"2024-08-23","189.6660919189453","190.90409476735985","188.01218941777384","190.33344106901154","2322000"
"2024-08-22","189.53070068359375","191.42638623721405","189.15349689172936","190.7783702234039","1969500"
"2024-08-21","190.7397003173828","190.85575848843243","187.7510695894144","189.54037843661646","2579300"
"2024-08-20","189.598388671875","189.77249066929994","187.3931950922167","188.20563172511004","1790400"
"2024-08-19","188.34103393554688","189.11478941865425","187.36417667749578","187.48023483460648","2361400"
"2024-08-16","187.42221069335938","187.973516470475","186.53239702970072","187.2287755070264","2494400"
"2024-08-15","187.58663940429688","187.87679957535013","186.93862338523488","187.16107312117333","2472000"
"2024-08-14","186.01011657714844","186.75484276652912","184.4722721969805","184.87849050704952","1895100"
"2024-08-13","184.7237548828125","185.03324822884517","183.0021566381844","184.04670959443354","2178900"
"2024-08-12","183.26327514648438","185.2943813584102","182.79902777964563","184.97520668178427","2290300"
"2024-08-09","185.1686553955078","186.3099480885523","182.8377222812509","184.90750977587038","2773700"
"2024-08-08","184.67538452148438","184.9342659018964","179.29648925852078","179.77589163621735","3712700"
"2024-08-07","179.10475158691406","182.0482749127688","179.00886524839845","180.33202064286797","3801900"
"2024-08-06","179.10475158691406","181.11823302393165","176.0749247043148","177.0912555196953","3632500"
"2024-08-05","175.7584991455078","177.62816551136882","174.3202919978917","176.94742232107566","4975000"
"2024-08-02","181.3291473388672","181.46337941695697","178.05003689107411","181.003157239249","4548800"
"2024-08-01","181.84693908691406","185.6629784555591","180.53336643807822","184.86716864062984","4085400"
"2024-07-31","184.22474670410156","186.535469695766","182.16332231431602","183.13170985873907","5558400"
"2024-07-30","183.1700439453125","184.82878661453452","181.30037770130372","183.59192035528343","3065000"
"2024-07-29","183.61111450195312","185.32736861275134","181.3866804003735","185.22189950224197","3336800"
"2024-07-26","183.850830078125","185.59586192848164","181.808571064954","182.6619067966666","4294900"
"2024-07-25","184.07135009765625","188.17503366497743","177.66654075377767","179.10474802167624","9532800"
"2024-07-24","176.4392547607422","177.44600267753037","175.6050846770151","176.5543066494496","6962100"
"2024-07-23","176.51596069335938","177.74322960549006","175.47085239473915","176.76524466200485","2180200"
"2024-07-22","176.5638885498047","177.35011546591727","175.32703686176833","175.84478498856976","2488500"
"2024-07-19","175.70098876953125","179.29650695717513","174.45453953844117","178.65410946327353","3816000"
"2024-07-18","177.58982849121094","181.6647489431782","177.47477659540775","178.9513295689501","3487800"
"2024-07-17","179.72793579101562","180.19775535488017","177.44599058272695","177.80074363552762","4225300"
"2024-07-16","178.155517578125","178.91298156316873","176.91866582319815","177.06248069114307","3374500"
"2024-07-15","175.34622192382812","177.2829970354756","175.07775775725915","175.82562431130123","2925700"
"2024-07-12","175.29827880859375","176.57349091525666","171.14665237627906","171.20417832196014","4785600"
"2024-07-11","170.9644775390625","172.04793161932596","169.34409512421885","170.3316628746502","2806800"
"2024-07-10","170.51385498046875","170.8782055136112","167.26350704854386","169.32494630213245","3462200"
"2024-07-09","169.20986938476562","170.3796124276153","168.3469509047226","170.28374072438854","2512700"
"2024-07-08","170.32208251953125","171.2329441451097","168.7592260282482","169.14275672283918","2503000"
"2024-07-05","168.76882934570312","168.83593807573004","166.78409633601254","168.50036516519435","2086000"
"2024-07-03","168.4907684326172","170.6480792969569","167.95384006943584","170.5522075922177","1649000"
"2024-07-02","169.99609375","170.1782690026005","167.13885954608716","167.63742750770942","2883300"
"2024-07-01","167.88673400878906","169.19070918162203","166.237588506965","166.30469723832948","3321000"
"2024-06-28","165.82528686523438","166.31428667547516","163.5049810100178","163.8118055678316","4193300"
"2024-06-27","163.81178283691406","165.39380468179107","163.4570151623952","164.07064956267334","2894000"
"2024-06-26","164.78977966308594","165.5664092261303","163.3899328193814","164.22408833076972","2779000"
"2024-06-25","165.48971557617188","168.5099448667968","164.35831829596233","167.92507334919193","4069800"
"2024-06-24","167.8004150390625","171.10830315060156","166.97584236389906","167.7908322583767","4864700"
"2024-06-21","165.35546875","167.75248055437075","164.33912345557962","166.80325861296828","10181500"
"2024-06-20","166.7553253173828","167.10049562284314","164.16655534153043","166.90873759318737","4723100"
"2024-06-18","163.52415466308594","163.7159126889511","161.4435500905399","162.9968091193071","3386400"
"2024-06-17","162.5174102783203","162.72834850042497","160.59980071751417","161.80788947395007","3239800"
"2024-06-14","162.2393798828125","162.48866388428016","160.34093569016946","161.35726652026244","2777700"
"2024-06-13","162.15306091308594","162.60370033344003","161.4051943495621","162.04759180129668","3525700"
"2024-06-12","162.0380096435547","165.3650634380129","161.17509118392346","164.29120675399182","3522700"
"2024-06-11","162.34483337402344","162.99681360595125","159.93822399804287","162.9776334137769","2951300"
"2024-06-10","163.36117553710938","163.72551143271562","161.9229682575979","162.56536575348892","3440000"
"2024-06-07","163.0063934326172","164.25284255775918","161.1367270600041","161.25177895056498","3475500"
"2024-06-06","161.27098083496094","161.50109927723568","159.9286598305291","160.48476842670848","2207100"
"2024-06-05","160.48475646972656","160.87785532946396","158.95066289592987","159.55471461801991","3049400"
"2024-06-04","158.97940063476562","159.54509188110566","157.1289146366776","157.8192551722851","2594200"
"2024-06-03","158.47125244140625","159.90945960753484","156.7933440809229","159.67934119408233","2776100"
